original_index,review_text,review_text_processed,review_text_tokenized,polarity,rating,kfold_polarity,kfold_rating
83602,"O produto foi entregue em perfeito estado. Houve um pequeno atraso na entrega, mas creio devido ao fim de ano. As coleirinhas são lindas e resistentes. Recomendo.","o produto foi entregue em perfeito estado. houve um pequeno atraso na entrega, mas creio devido ao fim de ano. as coleirinhas sao lindas e resistentes. recomendo.","['produto', 'foi', 'entregue', 'em', 'perfeito', 'estado', 'houve', 'um', 'pequeno', 'atraso', 'na', 'entrega', 'mas', 'creio', 'devido', 'ao', 'fim', 'de', 'ano', 'as', 'coleirinhas', 'sao', 'lindas', 'resistentes', 'recomendo']",1.0,5,3,3
48045,"Comprei 3 transformadores, paguei 135 reais de frete, pra o produto vim pelos Correios, aí já viu, recebi em casa um comunicado dos correios, pra ir retirar os produtos, aí paguei 3 e recebi 1
","comprei 3 transformadores, paguei 135 reais de frete, pra o produto vim pelos correios, ai ja viu, recebi em casa um comunicado dos correios, pra ir retirar os produtos, ai paguei 3 e recebi 1
","['comprei', 'transformadores', 'paguei', '135', 'reais', 'de', 'frete', 'pra', 'produto', 'vim', 'pelos', 'correios', 'ai', 'ja', 'viu', 'recebi', 'em', 'casa', 'um', 'comunicado', 'dos', 'correios', 'pra', 'ir', 'retirar', 'os', 'produtos', 'ai', 'paguei', 'recebi']",0.0,1,8,8
70204,"foi uma entrega muita rápida, mais do que podia imaginar. O produto chegou em boas qualidade. melhor compra já feita ","foi uma entrega muita rapida, mais do que podia imaginar. o produto chegou em boas qualidade. melhor compra ja feita ","['foi', 'uma', 'entrega', 'muita', 'rapida', 'mais', 'do', 'que', 'podia', 'imaginar', 'produto', 'chegou', 'em', 'boas', 'qualidade', 'melhor', 'compra', 'ja', 'feita']",1.0,5,9,9
68660,"Muito bom .
Opno sobre este produto","muito bom .
opno sobre este produto","['muito', 'bom', 'opno', 'sobre', 'este', 'produto']",1.0,5,2,2
86166,Se o produto tá dentro do prazo de entrega não precisava a empresa informar que o teve problema com o correios. É resolver o problema dentro do prazo sem precisar preocupar o cliente. ,se o produto ta dentro do prazo de entrega nao precisava a empresa informar que o teve problema com o correios. e resolver o problema dentro do prazo sem precisar preocupar o cliente. ,"['se', 'produto', 'ta', 'dentro', 'do', 'prazo', 'de', 'entrega', 'nao', 'precisava', 'empresa', 'informar', 'que', 'teve', 'problema', 'com', 'correios', 'resolver', 'problema', 'dentro', 'do', 'prazo', 'sem', 'precisar', 'preocupar', 'cliente']",,3,-1,10
36193,Produto muito bom e bonito satisfeita !!!,produto muito bom e bonito satisfeita !!!,"['produto', 'muito', 'bom', 'bonito', 'satisfeita']",1.0,5,2,2
4948,"Fiz essa compra e recebi meu pedido em dois dias separados, até fiz uma reclamação achando que estava faltando o produto. Acho q deveria ter sido avisado para não criar uma nova situação.","fiz essa compra e recebi meu pedido em dois dias separados, ate fiz uma reclamacao achando que estava faltando o produto. acho q deveria ter sido avisado para nao criar uma nova situacao.","['fiz', 'essa', 'compra', 'recebi', 'meu', 'pedido', 'em', 'dois', 'dias', 'separados', 'ate', 'fiz', 'uma', 'reclamacao', 'achando', 'que', 'estava', 'faltando', 'produto', 'acho', 'deveria', 'ter', 'sido', 'avisado', 'para', 'nao', 'criar', 'uma', 'nova', 'situacao']",,3,-1,9
35661,O produto chegou antes do prazo colocado no sistema e em ótimas condições!,o produto chegou antes do prazo colocado no sistema e em otimas condicoes!,"['produto', 'chegou', 'antes', 'do', 'prazo', 'colocado', 'no', 'sistema', 'em', 'otimas', 'condicoes']",1.0,5,5,5
332,"Tentando cancelar o produto desde antes da emissão da nota fiscal. Não fui avisada que estava no correio, não tive nenhuma resposta do cancelamento e nao consigo devolver. ","tentando cancelar o produto desde antes da emissao da nota fiscal. nao fui avisada que estava no correio, nao tive nenhuma resposta do cancelamento e nao consigo devolver. ","['tentando', 'cancelar', 'produto', 'desde', 'antes', 'da', 'emissao', 'da', 'nota', 'fiscal', 'nao', 'fui', 'avisada', 'que', 'estava', 'no', 'correio', 'nao', 'tive', 'nenhuma', 'resposta', 'do', 'cancelamento', 'nao', 'consigo', 'devolver']",0.0,1,2,2
29539,Muito bom,muito bom,"['muito', 'bom']",1.0,5,6,6
60673,ainda não testei o produto. achei um pouco frágil. não sei se vai dar para dar chupeta numa s10,ainda nao testei o produto. achei um pouco fragil. nao sei se vai dar para dar chupeta numa s10,"['ainda', 'nao', 'testei', 'produto', 'achei', 'um', 'pouco', 'fragil', 'nao', 'sei', 'se', 'vai', 'dar', 'para', 'dar', 'chupeta', 'numa', 's10']",,3,-1,7
65864,"Serei cliente c frequência..
","serei cliente c frequencia..
","['serei', 'cliente', 'frequencia']",,3,-1,1
30709,"Achei um absurdo o produto estar disponível no site, o pagamento autorizado e debitado no cartão e a entrega não realizada ""por divergência no estoque"" segundo e mail que recebi... ","achei um absurdo o produto estar disponivel no site, o pagamento autorizado e debitado no cartao e a entrega nao realizada ""por divergencia no estoque"" segundo e mail que recebi... ","['achei', 'um', 'absurdo', 'produto', 'estar', 'disponivel', 'no', 'site', 'pagamento', 'autorizado', 'debitado', 'no', 'cartao', 'entrega', 'nao', 'realizada', 'por', 'divergencia', 'no', 'estoque', 'segundo', 'mail', 'que', 'recebi']",0.0,1,3,3
20762,"RECEBI MUITO RÁPIDO ANTES DO PRAZO, OTIMO QUALIDADE ADOREII","recebi muito rapido antes do prazo, otimo qualidade adoreii","['recebi', 'muito', 'rapido', 'antes', 'do', 'prazo', 'otimo', 'qualidade', 'adoreii']",1.0,5,4,4
64334,Correio não entregou o produto em minha residência. Tive que solicitar outra pessoa para pegar o produto e ainda por cima o produto veio errado. Lamentável.,correio nao entregou o produto em minha residencia. tive que solicitar outra pessoa para pegar o produto e ainda por cima o produto veio errado. lamentavel.,"['correio', 'nao', 'entregou', 'produto', 'em', 'minha', 'residencia', 'tive', 'que', 'solicitar', 'outra', 'pessoa', 'para', 'pegar', 'produto', 'ainda', 'por', 'cima', 'produto', 'veio', 'errado', 'lamentavel']",0.0,1,8,8
82668,Produto entregue antes do prazo. Recomendo a loja.,produto entregue antes do prazo. recomendo a loja.,"['produto', 'entregue', 'antes', 'do', 'prazo', 'recomendo', 'loja']",1.0,5,1,1
19403,Muito bom,muito bom,"['muito', 'bom']",1.0,5,7,7
53089,"Achei o material um pouco áspero e a touca apertada e pequena, para quem tem o cabelo grande ou volumoso vai amassar muito","achei o material um pouco aspero e a touca apertada e pequena, para quem tem o cabelo grande ou volumoso vai amassar muito","['achei', 'material', 'um', 'pouco', 'aspero', 'touca', 'apertada', 'pequena', 'para', 'quem', 'tem', 'cabelo', 'grande', 'ou', 'volumoso', 'vai', 'amassar', 'muito']",1.0,4,8,8
12654,"Foi entregue um produto divergente do que eu havia comprado, além de não vir com todos os acessórios constantes na descrição do anuncio. Solicito providências urgentes.","foi entregue um produto divergente do que eu havia comprado, alem de nao vir com todos os acessorios constantes na descricao do anuncio. solicito providencias urgentes.","['foi', 'entregue', 'um', 'produto', 'divergente', 'do', 'que', 'eu', 'havia', 'comprado', 'alem', 'de', 'nao', 'vir', 'com', 'todos', 'os', 'acessorios', 'constantes', 'na', 'descricao', 'do', 'anuncio', 'solicito', 'providencias', 'urgentes']",0.0,1,6,6
98863,Estão de parabéns... ,estao de parabens... ,"['estao', 'de', 'parabens']",1.0,5,9,9
88841,Excelente,excelente,['excelente'],1.0,5,10,10
64555,"Produto entregue dentro do prazo... recomendo

","produto entregue dentro do prazo... recomendo

","['produto', 'entregue', 'dentro', 'do', 'prazo', 'recomendo']",1.0,4,10,10
93800,Produto entregue antes do prazo previso,produto entregue antes do prazo previso,"['produto', 'entregue', 'antes', 'do', 'prazo', 'previso']",1.0,5,4,4
68264,"PRODUTO LINDO, DE ÓTIMA QUALIDADE.","produto lindo, de otima qualidade.","['produto', 'lindo', 'de', 'otima', 'qualidade']",1.0,5,4,4
60632,O produto não veio conforme o esperado.,o produto nao veio conforme o esperado.,"['produto', 'nao', 'veio', 'conforme', 'esperado']",0.0,1,4,4
12485,"Estou em viagem, por isso ainda não recebi o produto.","estou em viagem, por isso ainda nao recebi o produto.","['estou', 'em', 'viagem', 'por', 'isso', 'ainda', 'nao', 'recebi', 'produto']",1.0,5,3,3
65331,"O produto chegou no prazo, mas veio com o lacre rompido em uma embalagem não original, dando a impressão de ser um produto usado. Testei e está funcionando. Não inspirou confiança.","o produto chegou no prazo, mas veio com o lacre rompido em uma embalagem nao original, dando a impressao de ser um produto usado. testei e esta funcionando. nao inspirou confianca.","['produto', 'chegou', 'no', 'prazo', 'mas', 'veio', 'com', 'lacre', 'rompido', 'em', 'uma', 'embalagem', 'nao', 'original', 'dando', 'impressao', 'de', 'ser', 'um', 'produto', 'usado', 'testei', 'esta', 'funcionando', 'nao', 'inspirou', 'confianca']",0.0,2,5,5
56006,"A minha entrega chegou antes do prazo estabelecido o relógio foi do meu agrado muito obrigada estou muito feliz bjs.

","a minha entrega chegou antes do prazo estabelecido o relogio foi do meu agrado muito obrigada estou muito feliz bjs.

","['minha', 'entrega', 'chegou', 'antes', 'do', 'prazo', 'estabelecido', 'relogio', 'foi', 'do', 'meu', 'agrado', 'muito', 'obrigada', 'estou', 'muito', 'feliz', 'bjs']",1.0,5,9,9
27264,"me entregou com 8 dias antes do prazo, excelente ","me entregou com 8 dias antes do prazo, excelente ","['me', 'entregou', 'com', 'dias', 'antes', 'do', 'prazo', 'excelente']",1.0,5,5,5
52359,Gostei muito entregar rápida,gostei muito entregar rapida,"['gostei', 'muito', 'entregar', 'rapida']",1.0,5,6,6
33108,Não recebi minha mercadoria ainda. Pois o prazo já passou e não recebi.,nao recebi minha mercadoria ainda. pois o prazo ja passou e nao recebi.,"['nao', 'recebi', 'minha', 'mercadoria', 'ainda', 'pois', 'prazo', 'ja', 'passou', 'nao', 'recebi']",0.0,1,3,3
88662,SOLICITEI OUTRO MODELO E COM MAIS ML,solicitei outro modelo e com mais ml,"['solicitei', 'outro', 'modelo', 'com', 'mais', 'ml']",0.0,1,9,9
7796,"Faltou mais coerência pois recebi um e-mail dizendo q chegaria dia 08/12
Mas logo depois recebi outro dizendo q se eu não respondesse um questionário era considerado q tinha recebido o produto","faltou mais coerencia pois recebi um e-mail dizendo q chegaria dia 08/12
mas logo depois recebi outro dizendo q se eu nao respondesse um questionario era considerado q tinha recebido o produto","['faltou', 'mais', 'coerencia', 'pois', 'recebi', 'um', 'mail', 'dizendo', 'chegaria', 'dia', '08', '12', 'mas', 'logo', 'depois', 'recebi', 'outro', 'dizendo', 'se', 'eu', 'nao', 'respondesse', 'um', 'questionario', 'era', 'considerado', 'tinha', 'recebido', 'produto']",0.0,2,10,10
66316,Ainda não recebi o produto é nenhuma satisfação do vendedor,ainda nao recebi o produto e nenhuma satisfacao do vendedor,"['ainda', 'nao', 'recebi', 'produto', 'nenhuma', 'satisfacao', 'do', 'vendedor']",0.0,1,6,6
63339,"Recebi bem antes do prazo estipulado, tudo em perfeita ordem.","recebi bem antes do prazo estipulado, tudo em perfeita ordem.","['recebi', 'bem', 'antes', 'do', 'prazo', 'estipulado', 'tudo', 'em', 'perfeita', 'ordem']",1.0,5,4,4
95743,Muito satisfeito o produto chegou 15 antes do previsto. Recomendo a todos. ,muito satisfeito o produto chegou 15 antes do previsto. recomendo a todos. ,"['muito', 'satisfeito', 'produto', 'chegou', '15', 'antes', 'do', 'previsto', 'recomendo', 'todos']",1.0,5,6,6
95879,"o natal esta ai ,meu neto espera pelo presente, comprei 25 de novembro,e ate agora nada.
O que fazer? nem vcs consegur responder. Esta em transito para jose dos campos .... vai ver que que estraviou","o natal esta ai ,meu neto espera pelo presente, comprei 25 de novembro,e ate agora nada.
o que fazer? nem vcs consegur responder. esta em transito para jose dos campos .... vai ver que que estraviou","['natal', 'esta', 'ai', 'meu', 'neto', 'espera', 'pelo', 'presente', 'comprei', '25', 'de', 'novembro', 'ate', 'agora', 'nada', 'que', 'fazer', 'nem', 'vcs', 'consegur', 'responder', 'esta', 'em', 'transito', 'para', 'jose', 'dos', 'campos', 'vai', 'ver', 'que', 'que', 'estraviou']",0.0,1,8,8
79918,Não chegaram tão rápido por causa do feriado de carnaval mas eu adorei ??😍 Lindos e macios ,nao chegaram tao rapido por causa do feriado de carnaval mas eu adorei ??😍 lindos e macios ,"['nao', 'chegaram', 'tao', 'rapido', 'por', 'causa', 'do', 'feriado', 'de', 'carnaval', 'mas', 'eu', 'adorei', 'lindos', 'macios']",1.0,5,9,9
6615,fiquei muito satisfeita o produto e bom excelente qualidade ... ficou lindo no quarto de meu filho .,fiquei muito satisfeita o produto e bom excelente qualidade ... ficou lindo no quarto de meu filho .,"['fiquei', 'muito', 'satisfeita', 'produto', 'bom', 'excelente', 'qualidade', 'ficou', 'lindo', 'no', 'quarto', 'de', 'meu', 'filho']",1.0,5,1,1
87933,"Produto chegou no ultimo dia do prazo, ou seja ,exatamente a data que foi estipulado a entrega. Produto chegou bem embalado, muito bom e resistente. Recomendo a loja e o produto . ","produto chegou no ultimo dia do prazo, ou seja ,exatamente a data que foi estipulado a entrega. produto chegou bem embalado, muito bom e resistente. recomendo a loja e o produto . ","['produto', 'chegou', 'no', 'ultimo', 'dia', 'do', 'prazo', 'ou', 'seja', 'exatamente', 'data', 'que', 'foi', 'estipulado', 'entrega', 'produto', 'chegou', 'bem', 'embalado', 'muito', 'bom', 'resistente', 'recomendo', 'loja', 'produto']",1.0,4,9,9
54394,Demorou um pouco mais chegou antes do praço,demorou um pouco mais chegou antes do praco,"['demorou', 'um', 'pouco', 'mais', 'chegou', 'antes', 'do', 'praco']",1.0,5,3,3
85792,"Infelizmente não sabia a diferença e comprei para dar de presente, mas por se tratar de kit para mini berço minha amiga nao pode usar. ","infelizmente nao sabia a diferenca e comprei para dar de presente, mas por se tratar de kit para mini berco minha amiga nao pode usar. ","['infelizmente', 'nao', 'sabia', 'diferenca', 'comprei', 'para', 'dar', 'de', 'presente', 'mas', 'por', 'se', 'tratar', 'de', 'kit', 'para', 'mini', 'berco', 'minha', 'amiga', 'nao', 'pode', 'usar']",1.0,5,5,5
49849,"Demorou de entregar geralmente chega bem antes do prazo teve algo que atrapalhou a entrega!
","demorou de entregar geralmente chega bem antes do prazo teve algo que atrapalhou a entrega!
","['demorou', 'de', 'entregar', 'geralmente', 'chega', 'bem', 'antes', 'do', 'prazo', 'teve', 'algo', 'que', 'atrapalhou', 'entrega']",0.0,2,4,4
89720,chegou dentro do prazo. Produto chegou de acordo com minha expectativa.,chegou dentro do prazo. produto chegou de acordo com minha expectativa.,"['chegou', 'dentro', 'do', 'prazo', 'produto', 'chegou', 'de', 'acordo', 'com', 'minha', 'expectativa']",1.0,5,7,7
82352,"Ótimo produto, parece ser resistente pelo material fabricado... recomendo a todos","otimo produto, parece ser resistente pelo material fabricado... recomendo a todos","['otimo', 'produto', 'parece', 'ser', 'resistente', 'pelo', 'material', 'fabricado', 'recomendo', 'todos']",1.0,5,9,9
64480,Não abrimos ainda. pois é um presente de natal,nao abrimos ainda. pois e um presente de natal,"['nao', 'abrimos', 'ainda', 'pois', 'um', 'presente', 'de', 'natal']",,3,-1,6
50829,"Só descobri que o produto não chegaria em casa depois de pagar pelo frete, tive que ir buscar no correio.","so descobri que o produto nao chegaria em casa depois de pagar pelo frete, tive que ir buscar no correio.","['so', 'descobri', 'que', 'produto', 'nao', 'chegaria', 'em', 'casa', 'depois', 'de', 'pagar', 'pelo', 'frete', 'tive', 'que', 'ir', 'buscar', 'no', 'correio']",,3,-1,7
15057,Demorou muito para chegar. ,demorou muito para chegar. ,"['demorou', 'muito', 'para', 'chegar']",,3,-1,8
11818,"Ótimo, bom material, funciona o ""fast charge sem fio"" quando usamos um adaptador próprio pra isso (a parte que liga na tomada precisa ter essa função). Prático p/levar na bolsa por ser pequeno e leve.","otimo, bom material, funciona o ""fast charge sem fio"" quando usamos um adaptador proprio pra isso (a parte que liga na tomada precisa ter essa funcao). pratico p/levar na bolsa por ser pequeno e leve.","['otimo', 'bom', 'material', 'funciona', 'fast', 'charge', 'sem', 'fio', 'quando', 'usamos', 'um', 'adaptador', 'proprio', 'pra', 'isso', 'parte', 'que', 'liga', 'na', 'tomada', 'precisa', 'ter', 'essa', 'funcao', 'pratico', 'levar', 'na', 'bolsa', 'por', 'ser', 'pequeno', 'leve']",1.0,5,5,5
81657,Estou aguardando meu produto até hoje. Paguei o valor do frete exigido. ,estou aguardando meu produto ate hoje. paguei o valor do frete exigido. ,"['estou', 'aguardando', 'meu', 'produto', 'ate', 'hoje', 'paguei', 'valor', 'do', 'frete', 'exigido']",0.0,1,3,3
91928,"O stark é show para compras na internet, fácil de comprar, tem meios seguros para efetuar o pagamento, é rápido na entrega.

O único problema é esse programa de avaliação do vendedor que fica t","o stark e show para compras na internet, facil de comprar, tem meios seguros para efetuar o pagamento, e rapido na entrega.

o unico problema e esse programa de avaliacao do vendedor que fica t","['stark', 'show', 'para', 'compras', 'na', 'internet', 'facil', 'de', 'comprar', 'tem', 'meios', 'seguros', 'para', 'efetuar', 'pagamento', 'rapido', 'na', 'entrega', 'unico', 'problema', 'esse', 'programa', 'de', 'avaliacao', 'do', 'vendedor', 'que', 'fica']",1.0,5,1,1
